program_id;fakulte_adi;puan_turu;burs_turu;genel_kontenjan;okul_birincisi_kontenjani;toplam_kontenjan;genel_kontenjana_yerlesen;okul_birincisi_kontenjanina_yerlesen;toplam_yerlesen;bos_kontenjan;ilk_yerlesme_orani;kayit_yaptirmayan;ek_yerlesen;ortalama_obp;ort_diploma_notu
206410192;Mühendislik Fakültesi;SAY;Burslu;8;0;8;8;0;8;0;100;0;0;456.336;91.3
206410183;Mühendislik Fakültesi;SAY;%50 İndirimli;42;0;42;42;0;42;0;100;0;0;438.371;87.7
206410226;Mühendislik Fakültesi;SAY;Burslu;6;0;6;6;0;6;0;100;0;0;425.875;85.2
206410235;Mühendislik Fakültesi;SAY;%50 İndirimli;34;0;34;23;0;23;11;67.6;1;2;434.465;86.9
206410262;Mühendislik Fakültesi;SAY;Burslu;6;0;6;6;0;6;0;100;0;0;439.965;88
206410271;Mühendislik Fakültesi;SAY;%50 İndirimli;34;0;34;20;0;20;14;58.8;0;1;443.719;88.7
206410305;Mühendislik Fakültesi;SAY;Burslu;6;0;6;6;0;6;0;100;0;0;426.453;85.3
206410314;Mühendislik Fakültesi;SAY;%50 İndirimli;29;0;29;3;0;3;26;10.3;0;0;433.489;86.7
206410591;Mühendislik Fakültesi;SAY;Burslu;6;0;6;6;0;6;0;100;0;0;453.503;90.7
206410593;Mühendislik Fakültesi;SAY;%50 İndirimli;29;0;29;8;0;8;21;27.6;0;0;405.539;81.1
206410641;Sağlık Bilimleri Fakültesi;SAY;Burslu;30;0;30;30;0;30;0;100;1;1;425.925;85.2
206410642;Sağlık Bilimleri Fakültesi;SAY;Burslu;9;0;9;9;0;9;0;100;0;0;431.316;86.3
206410643;Sağlık Bilimleri Fakültesi;SAY;%25 İndirimli;51;0;51;51;0;51;0;100;2;2;409.37;81.9
206410613;Sivil Havacılık Yüksekokulu;SAY;Ücretli;28;0;28;28;0;28;0;100;2;1;408.258;81.7
206410614;Sivil Havacılık Yüksekokulu;SAY;Burslu;5;0;5;5;0;5;0;100;4;0;453.369;90.7
206410562;Turizm Fakültesi;SÖZ;Burslu;10;0;10;10;0;10;0;100;1;0;407.978;81.6
206410630;Turizm Fakültesi;SÖZ;%25 İndirimli;55;0;55;31;0;31;24;56.4;6;2;370.159;74
206410637;Turizm Fakültesi;EA;Burslu;6;0;6;6;0;6;0;100;0;0;414.747;82.9
206410638;Turizm Fakültesi;EA;%50 İndirimli;29;0;29;9;0;9;20;31;1;0;395.835;79.2
101210147;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;SÖZ;Ücretsiz;50;2;52;52;0;52;0;100;4;4;340.255;68.1
101210014;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;SÖZ;Ücretsiz;50;2;52;29;0;29;23;55.8;0;5;338.959;67.8
101290063;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;DİL;Ücretsiz;40;1;41;41;0;41;0;100;0;0;377.184;75.4
101210156;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;DİL;Ücretsiz;20;1;21;10;0;10;11;47.6;3;6;380.8;76.2
101290059;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;SÖZ;Ücretsiz;40;1;41;41;0;41;0;100;5;5;332.21;66.4
101210192;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;EA;Ücretsiz;25;1;26;12;0;12;14;46.2;2;12;342.033;68.4
101210032;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;SÖZ;Ücretsiz;70;2;72;69;0;69;3;95.8;5;8;331.21;66.2
101210041;Ardahan İnsani Bilimler ve Edebiyat Fakültesi;SÖZ;Ücretsiz;80;2;82;82;0;82;0;100;7;7;351.208;70.2
101210102;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;20;1;21;12;0;12;9;57.1;2;10;324.54;64.9
101210208;İlahiyat Fakültesi;SÖZ;Ücretsiz;90;3;93;93;0;93;0;100;4;4;367.53;73.5
101290077;Mühendislik Fakültesi;SAY;Ücretsiz;40;1;41;2;0;2;39;4.9;0;0;412.293;82.5
101290082;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;1;1;381.061;76.2
101210183;Sağlık Bilimleri Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;3;3;360.378;72.1
101370271;Beden Eğitimi ve Spor Yüksekokulu;EA;Ücretsiz;60;2;62;62;0;62;0;100;7;7;382.251;76.5
101370267;Beden Eğitimi ve Spor Yüksekokulu;EA;Ücretsiz;40;1;41;41;0;41;0;100;3;3;356.457;71.3
101310216;Eğitim Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;430.779;86.2
101370263;Eğitim Fakültesi;EA;Ücretsiz;50;2;52;50;2;52;0;100;0;0;399.889;80
101310013;Eğitim Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;0;0;405.114;81
101310146;Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;52;0;52;0;100;0;0;363.14;72.6
101310164;Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;50;2;52;0;100;0;0;384.769;77
101310261;Fen-Edebiyat Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;3;3;348.945;69.8
101370248;Fen-Edebiyat Fakültesi;DİL;Ücretsiz;60;2;62;62;0;62;0;100;2;2;377.858;75.6
101310128;Fen-Edebiyat Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;1;1;357.52;71.5
101310101;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;6;6;337.517;67.5
101370249;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;40;1;41;41;0;41;0;100;4;4;332.319;66.5
101310137;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;61;1;62;0;100;1;1;350.179;70
101330062;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;40;1;41;41;0;41;0;100;2;2;340.5;68.1
101310155;Hopa İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;0;0;340.046;68
101310207;Hopa İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;1;1;344.676;68.9
101310234;İlahiyat Fakültesi;SÖZ;Ücretsiz;100;3;103;100;3;103;0;100;1;1;361.595;72.3
101370264;İşletme Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;2;2;365.359;73.1
101370260;Mühendislik Fakültesi;SAY;Ücretsiz;20;1;21;1;0;1;20;4.8;0;0;383.1;76.6
101310022;Orman Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;2;2;386.516;77.3
101370270;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;0;0;388.179;77.6
101310243;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;1;1;411.75;82.4
101310252;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;90;3;93;90;3;93;0;100;0;0;406.863;81.4
101370261;Sanat ve Tasarım Fakültesi;SAY;Ücretsiz;80;2;82;38;0;38;44;46.3;0;7;393.046;78.6
101310031;Sanat ve Tasarım Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;1;1;379.787;76
101490396;Açıköğretim Fakültesi;EA;AÖ-Ücretli;1500;38;1538;1538;0;1538;0;100;182;181;374.803;75
101490405;Açıköğretim Fakültesi;EA;AÖ-Ücretli;800;20;820;282;0;282;538;34.4;25;56;342.175;68.4
101490397;Açıköğretim Fakültesi;EA;AÖ-Ücretli;1500;38;1538;167;0;167;1371;10.9;21;39;339.815;68
101411073;Açıköğretim Fakültesi;SÖZ;AÖ-Ücretli;1500;38;1538;1538;0;1538;0;100;102;102;326.806;65.4
101411064;Açıköğretim Fakültesi;EA;AÖ-Ücretli;200;5;205;205;0;205;0;100;15;15;342.674;68.5
101490288;Açıköğretim Fakültesi;EA;AÖ-Ücretli;300;8;308;308;0;308;0;100;30;30;342.766;68.6
101490289;Açıköğretim Fakültesi;SÖZ;AÖ-Ücretli;1300;33;1333;435;0;435;898;32.6;33;108;321.706;64.3
101490399;Açıköğretim Fakültesi;EA;AÖ-Ücretli;800;20;820;44;0;44;776;5.4;4;10;346.139;69.2
101490287;Açıköğretim Fakültesi;EA;AÖ-Ücretli;800;20;820;820;0;820;0;100;93;93;358.365;71.7
101411055;Açıköğretim Fakültesi;EA;AÖ-Ücretli;1400;35;1435;1435;0;1435;0;100;218;114;367.128;73.4
101411134;Açıköğretim Fakültesi;EA;AÖ-Ücretli;300;8;308;308;0;308;0;100;25;25;335.622;67.1
101490390;Açıköğretim Fakültesi;SÖZ;AÖ-Ücretli;2000;50;2050;348;0;348;1702;17;49;62;330.056;66
101490398;Açıköğretim Fakültesi;EA;AÖ-Ücretli;1500;38;1538;127;0;127;1411;8.3;26;18;345.922;69.2
101410012;Diş Hekimliği Fakültesi;SAY;Ücretsiz;150;4;154;150;4;154;0;100;1;1;453.49;90.7
101410021;Eczacılık Fakültesi;SAY;Ücretsiz;150;4;154;150;4;154;0;100;1;1;452.879;90.6
101410039;Edebiyat Fakültesi;DİL;Ücretsiz;60;2;62;62;0;62;0;100;4;4;369.157;73.8
101410048;Edebiyat Fakültesi;DİL;Ücretsiz;60;2;62;62;0;62;0;100;0;0;371.602;74.3
101430458;Edebiyat Fakültesi;DİL;İÖ-Ücretli;40;1;41;41;0;41;0;100;2;2;353.821;70.8
101410057;Edebiyat Fakültesi;EA;Ücretsiz;25;1;26;26;0;26;0;100;1;1;331.294;66.3
101410815;Edebiyat Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;6;6;359.985;72
101430467;Edebiyat Fakültesi;EA;İÖ-Ücretli;30;1;31;31;0;31;0;100;2;2;346.513;69.3
101410075;Edebiyat Fakültesi;SÖZ;Ücretsiz;80;2;82;82;0;82;0;100;3;3;338.908;67.8
101430034;Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;40;1;41;41;0;41;0;100;0;0;340.26;68.1
101410806;Edebiyat Fakültesi;SÖZ;Ücretsiz;50;2;52;52;0;52;0;100;2;2;333.839;66.8
101430449;Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;40;1;41;41;0;41;0;100;2;2;326.914;65.4
101410084;Edebiyat Fakültesi;DİL;Ücretsiz;20;1;21;8;0;8;13;38.1;1;4;337.124;67.4
101410093;Edebiyat Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;4;4;351.895;70.4
101490364;Edebiyat Fakültesi;DİL;Ücretsiz;80;2;82;82;0;82;0;100;1;1;386.964;77.4
101490365;Edebiyat Fakültesi;DİL;İÖ-Ücretli;60;2;62;62;0;62;0;100;2;2;378.321;75.7
101490408;Edebiyat Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;0;0;418.775;83.8
101411091;Edebiyat Fakültesi;DİL;Ücretsiz;40;1;41;41;0;41;0;100;2;2;351.701;70.3
101410154;Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;9;8;336.307;67.3
101430079;Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;50;2;52;52;0;52;0;100;5;5;323.485;64.7
101410163;Edebiyat Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;7;3;360.448;72.1
101430088;Edebiyat Fakültesi;EA;İÖ-Ücretli;40;1;41;41;0;41;0;100;2;2;355.711;71.1
101410172;Edebiyat Fakültesi;SÖZ;Ücretsiz;80;2;82;82;0;82;0;100;9;4;343.015;68.6
101430097;Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;70;2;72;72;0;72;0;100;4;4;331.43;66.3
101410181;Edebiyat Fakültesi;SÖZ;Ücretsiz;80;2;82;82;0;82;0;100;2;2;352.566;70.5
101430104;Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;70;2;72;72;0;72;0;100;4;3;335.022;67
101490406;Fen Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;2;2;399.271;79.9
101410066;Fen Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;1;1;397.47;79.5
101410109;Fen Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;2;2;383.833;76.8
101410136;Fen Fakültesi;SAY;Ücretsiz;25;1;26;26;0;26;0;100;2;2;393.929;78.8
101410145;Fen Fakültesi;SAY;Ücretsiz;65;2;67;66;1;67;0;100;2;2;388.657;77.7
101411001;Fen Fakültesi;SAY;Ücretsiz;60;2;62;61;1;62;0;100;0;0;392.438;78.5
101490394;Güzel Sanatlar Fakültesi;SÖZ;Ücretsiz;30;1;31;31;0;31;0;100;3;3;337.178;67.4
101490402;Güzel Sanatlar Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;3;3;326.206;65.2
101490297;Güzel Sanatlar Fakültesi;EA;Ücretsiz;30;1;31;31;0;31;0;100;4;1;362.166;72.4
101411319;Hemşirelik Fakültesi;SAY;Ücretsiz;250;7;257;250;7;257;0;100;1;1;415.963;83.2
101490363;Hemşirelik Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;1;1;414.423;82.9
101410206;Hukuk Fakültesi;EA;Ücretsiz;200;5;205;200;5;205;0;100;1;1;424.759;85
101430564;Hukuk Fakültesi ;EA;İÖ-Ücretli;120;3;123;120;3;123;0;100;0;0;420.017;84
101410851;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;1;1;324.154;64.8
101410824;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;30;1;31;30;0;30;1;96.8;3;4;320.441;64.1
101410215;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;80;2;82;82;0;82;0;100;3;3;344.628;68.9
101410224;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;80;2;82;82;0;82;0;100;3;3;359.224;71.8
101410233;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;61;1;62;0;100;1;1;367.386;73.5
101430388;İktisadi ve İdari Bilimler Fakültesi;EA;İÖ-Ücretli;50;2;52;52;0;52;0;100;2;2;352.93;70.6
101490393;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;3;3;358.432;71.7
101411116;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;1;1;360.509;72.1
101430555;İktisadi ve İdari Bilimler Fakültesi;EA;İÖ-Ücretli;40;1;41;41;0;41;0;100;0;0;358.527;71.7
101410242;İlahiyat Fakültesi;SÖZ;Ücretsiz;200;5;205;200;5;205;0;100;1;1;373.674;74.7
101430494;İlahiyat Fakültesi;SÖZ;İÖ-Ücretli;140;4;144;140;4;144;0;100;2;2;362.217;72.4
101490295;İlahiyat Fakültesi;SÖZ;Ücretsiz;40;1;41;41;0;41;0;100;1;1;377.597;75.5
101410251;İletişim Fakültesi;SÖZ;Ücretsiz;90;3;93;93;0;93;0;100;10;10;334.557;66.9
101430334;İletişim Fakültesi;SÖZ;İÖ-Ücretli;80;2;82;82;0;82;0;100;5;5;321.923;64.4
101410842;İletişim Fakültesi;SÖZ;Ücretsiz;90;3;93;92;1;93;0;100;1;1;345.558;69.1
101430352;İletişim Fakültesi;SÖZ;İÖ-Ücretli;80;2;82;82;0;82;0;100;6;6;335.988;67.2
101410269;İletişim Fakültesi;SÖZ;Ücretsiz;90;3;93;93;0;93;0;100;5;5;332.659;66.5
101430343;İletişim Fakültesi;SÖZ;İÖ-Ücretli;80;2;82;82;0;82;0;100;2;2;324.108;64.8
101410278;Kazım Karabekir Eğitim Fakültesi;DİL;Ücretsiz;50;2;52;52;0;52;0;100;1;1;368.651;73.7
101410303;Kazım Karabekir Eğitim Fakültesi;SÖZ;Ücretsiz;20;1;21;20;1;21;0;100;1;1;379.283;75.9
101410321;Kazım Karabekir Eğitim Fakültesi;EA;Ücretsiz;20;1;21;7;0;7;14;33.3;0;3;379.927;76
101410339;Kazım Karabekir Eğitim Fakültesi;SAY;Ücretsiz;50;2;52;52;0;52;0;100;0;0;403.807;80.8
101410357;Kazım Karabekir Eğitim Fakültesi;DİL;Ücretsiz;30;1;31;31;0;31;0;100;2;2;368.982;73.8
101410366;Kazım Karabekir Eğitim Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;436.278;87.3
101410375;Kazım Karabekir Eğitim Fakültesi;DİL;Ücretsiz;80;2;82;80;2;82;0;100;0;0;398.19;79.6
101410393;Kazım Karabekir Eğitim Fakültesi;SAY;Ücretsiz;20;1;21;20;1;21;0;100;0;0;443.685;88.7
101410409;Kazım Karabekir Eğitim Fakültesi;SÖZ;Ücretsiz;70;2;72;70;2;72;0;100;0;0;392.821;78.6
101411267;Kazım Karabekir Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;0;0;397.79;79.6
101410418;Kazım Karabekir Eğitim Fakültesi;EA;Ücretsiz;70;2;72;70;2;72;0;100;0;0;410.438;82.1
101410427;Kazım Karabekir Eğitim Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;1;1;406.701;81.3
101410436;Kazım Karabekir Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;61;1;62;0;100;1;1;381.253;76.3
101410445;Kazım Karabekir Eğitim Fakültesi;SÖZ;Ücretsiz;20;1;21;21;0;21;0;100;1;1;371.761;74.4
101410454;Kazım Karabekir Eğitim Fakültesi;SÖZ;Ücretsiz;20;1;21;20;1;21;0;100;0;0;389.06;77.8
101410463;Kazım Karabekir Eğitim Fakültesi;SÖZ;Ücretsiz;70;2;72;70;2;72;0;100;0;0;389.326;77.9
101411161;Mimarlık ve Tasarım Fakültesi;SAY;Ücretsiz;80;2;82;82;0;82;0;100;0;0;419.067;83.8
101410551;Mimarlık ve Tasarım Fakültesi;SAY;Ücretsiz;80;2;82;82;0;82;0;100;1;1;383.856;76.8
101411125;Mimarlık ve Tasarım Fakültesi;SAY;Ücretsiz;80;2;82;81;1;82;0;100;2;2;374.49;74.9
101411037;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;71;1;72;0;100;2;2;410.437;82.1
101430537;Mühendislik Fakültesi;SAY;İÖ-Ücretli;60;2;62;62;0;62;0;100;0;0;399.564;79.9
101490367;Mühendislik Fakültesi;SAY;Ücretsiz;30;1;31;30;1;31;0;100;0;0;414.72;82.9
101410472;Mühendislik Fakültesi;SAY;Ücretsiz;25;1;26;0;0;0;26;0;0;0;0;0
101410481;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;1;1;396.958;79.4
101430316;Mühendislik Fakültesi;SAY;İÖ-Ücretli;60;2;62;30;0;30;32;48.4;0;9;388.168;77.6
101410833;Mühendislik Fakültesi;SAY;Ücretsiz;60;2;62;62;0;62;0;100;2;2;396.209;79.2
101410499;Mühendislik Fakültesi;SAY;Ücretsiz;90;3;93;93;0;93;0;100;1;1;391.704;78.3
101430246;Mühendislik Fakültesi;SAY;İÖ-Ücretli;50;2;52;5;0;5;47;9.6;0;1;373.547;74.7
101410506;Mühendislik Fakültesi;SAY;Ücretsiz;20;1;21;1;0;1;20;4.8;0;1;452.05;90.4
101410515;Mühendislik Fakültesi;SAY;Ücretsiz;80;2;82;32;0;32;50;39;0;9;381.756;76.4
101490403;Oltu Beşeri ve Sosyal Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;1;1;335.417;67.1
101411301;Oltu Beşeri ve Sosyal Bilimler Fakültesi;EA;Ücretsiz;80;2;82;82;0;82;0;100;2;2;375.935;75.2
101410975;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;1;1;427.658;85.5
101411276;Sağlık Bilimleri Fakültesi;EA;Ücretsiz;40;1;41;40;1;41;0;100;1;1;398.263;79.7
101410966;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;0;0;410.892;82.2
101490388;Spor Bilimleri Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;12;7;351.16;70.2
101490389;Spor Bilimleri Fakültesi;EA;İÖ-Ücretli;40;1;41;41;0;41;0;100;7;7;341.557;68.3
101410948;Su Ürünleri Fakültesi;SAY;Ücretsiz;15;1;16;16;0;16;0;100;1;1;385.534;77.1
101410524;Tıp Fakültesi;SAY;Ücretsiz;150;4;154;150;4;154;0;100;0;0;467.234;93.4
101411213;Tıp Fakültesi;SAY;Ücretsiz;1;0;1;1;0;1;0;100;0;0;483;96.6
101410993;Tıp Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;467.372;93.5
101411143;Turizm Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;2;2;360.149;72
101430573;Turizm Fakültesi;SÖZ;İÖ-Ücretli;60;2;62;60;2;62;0;100;2;2;364.41;72.9
101411152;Turizm Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;1;1;341.194;68.2
101490366;Turizm Fakültesi;DİL;Ücretsiz;30;1;31;31;0;31;0;100;1;1;368.79;73.8
101410533;veteriner Fakültesi;SAY;Ücretsiz;90;3;93;90;3;93;0;100;2;2;429.467;85.9
101490395;Yabancı Diller Yüksekokulu;DİL;Ücretsiz;60;2;62;62;0;62;0;100;0;0;385.427;77.1
101410869;Ziraat Fakültesi;SAY;Ücretsiz;19;1;20;20;0;20;0;100;0;0;373.197;74.6
101410878;Ziraat Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;0;0;385.742;77.1
101410542;Ziraat Fakültesi;SAY;Ücretsiz;25;1;26;2;0;2;24;7.7;1;0;368.65;73.7
101410887;Ziraat Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;2;2;365.316;73.1
101411258;Ziraat Fakültesi;SAY;Ücretsiz;25;1;26;25;1;26;0;100;0;0;366.639;73.3
101410912;Ziraat Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;1;1;371.156;74.2
101410921;Ziraat Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;0;0;377.318;75.5
101410939;Ziraat Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;0;0;378.634;75.7
200210025;Fen-Edebiyat Fakültesi;DİL;Burslu;7;0;7;7;0;7;0;100;1;0;388.111;77.6
200210034;Fen-Edebiyat Fakültesi;DİL;%50 İndirimli;40;0;40;40;0;40;0;100;4;4;366.55;73.3
200290157;Fen-Edebiyat Fakültesi;DİL;Burslu;7;0;7;7;0;7;0;100;1;0;418.711;83.7
200290158;Fen-Edebiyat Fakültesi;DİL;%25 İndirimli;39;0;39;29;0;29;10;74.4;2;5;390.089;78
200210052;Fen-Edebiyat Fakültesi;SAY;Burslu;4;0;4;4;0;4;0;100;0;0;397.775;79.6
200290161;Fen-Edebiyat Fakültesi;SAY;%50 İndirimli;23;0;23;23;0;23;0;100;1;1;408.274;81.7
200210104;Fen-Edebiyat Fakültesi;EA;Ücretli;49;0;49;49;0;49;0;100;5;1;400.241;80
200210113;Fen-Edebiyat Fakültesi;EA;Burslu;10;0;10;10;0;10;0;100;0;0;447.752;89.6
200290162;Fen-Edebiyat Fakültesi;EA;%25 İndirimli;10;0;10;10;0;10;0;100;0;0;426.296;85.3
200290155;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;SAY;Burslu;6;0;6;6;0;6;0;100;1;1;435.417;87.1
200290156;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;SAY;%50 İndirimli;37;0;37;37;0;37;0;100;0;0;414.132;82.8
200211589;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;EA;Burslu;6;0;6;6;0;6;0;100;2;1;414.328;82.9
200211598;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;EA;%50 İndirimli;37;0;37;37;0;37;0;100;3;3;385.544;77.1
200211429;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;EA;Ücretli;17;0;17;17;0;17;0;100;2;2;410.228;82
200211377;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;EA;Burslu;10;0;10;10;0;10;0;100;2;2;418.754;83.8
200211483;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;EA;%25 İndirimli;40;0;40;40;0;40;0;100;1;1;403.706;80.7
200210749;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;SAY;Burslu;5;0;5;5;0;5;0;100;0;0;429.31;85.9
200210873;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;SAY;%25 İndirimli;29;0;29;9;0;9;20;31;0;1;431.887;86.4
200290159;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;EA;Burslu;4;0;4;4;0;4;0;100;1;0;443.165;88.6
200290163;Güzel Sanatlar Tasarım ve Mimarlık Fakültesi;EA;%50 İndirimli;22;0;22;6;0;6;16;27.3;2;0;388.201;77.6
200210573;Hukuk Fakültesi ;EA;Ücretli;81;0;81;69;0;69;12;85.2;1;6;416.166;83.2
200210582;Hukuk Fakültesi ;EA;Burslu;30;0;30;30;0;30;0;100;1;1;437.068;87.4
200290164;Hukuk Fakültesi ;EA;%25 İndirimli;89;0;89;89;0;89;0;100;0;0;433.128;86.6
200210131;İşletme Fakültesi;SÖZ;Burslu;8;0;8;8;0;8;0;100;3;1;407.703;81.5
200210149;İşletme Fakültesi;SÖZ;%50 İndirimli;45;0;45;34;0;34;11;75.6;4;2;357.639;71.5
200210758;İşletme Fakültesi;EA;Burslu;3;0;3;3;0;3;0;100;0;0;452.63;90.5
200290165;İşletme Fakültesi;EA;%50 İndirimli;20;0;20;9;0;9;11;45;1;2;359.521;71.9
200210167;İşletme Fakültesi;EA;Burslu;6;0;6;6;0;6;0;100;0;0;411.693;82.3
200210176;İşletme Fakültesi;EA;%50 İndirimli;34;0;34;14;0;14;20;41.2;2;1;367.829;73.6
200210228;İşletme Fakültesi;EA;Burslu;6;0;6;6;0;6;0;100;2;1;435.847;87.2
200290166;İşletme Fakültesi;EA;%50 İndirimli;37;0;37;32;0;32;5;86.5;3;2;373.893;74.8
200210194;İşletme Fakültesi;EA;Burslu;8;0;8;8;0;8;0;100;2;0;430.727;86.1
200210201;İşletme Fakültesi;EA;%50 İndirimli;46;0;46;46;0;46;0;100;2;2;382.258;76.5
200211395;İşletme Fakültesi;EA;Burslu;7;0;7;7;0;7;0;100;1;1;400.513;80.1
200211402;İşletme Fakültesi;EA;%50 İndirimli;38;0;38;38;0;38;0;100;3;1;392.979;78.6
200210722;İşletme Fakültesi;EA;Burslu;8;0;8;8;0;8;0;100;1;1;426.448;85.3
200210794;İşletme Fakültesi;EA;%50 İndirimli;47;0;47;47;0;47;0;100;1;1;386.274;77.3
200290160;İşletme Fakültesi;EA;Burslu;4;0;4;4;0;4;0;100;1;1;413.419;82.7
200290167;İşletme Fakültesi;EA;%50 İndirimli;22;0;22;6;0;6;16;27.3;1;0;342.482;68.5
200210282;İşletme Fakültesi;EA;Burslu;6;0;6;6;0;6;0;100;1;0;409.375;81.9
200210291;İşletme Fakültesi;EA;%50 İndirimli;37;0;37;37;0;37;0;100;2;2;382.413;76.5
200210776;İşletme Fakültesi;EA;Burslu;8;0;8;8;0;8;0;100;1;1;430.048;86
200210785;İşletme Fakültesi;EA;%50 İndirimli;46;0;46;46;0;46;0;100;2;2;392.563;78.5
200210316;Mühendislik Fakültesi;SAY;Burslu;12;0;12;12;0;12;0;100;0;0;443.724;88.7
200210961;Mühendislik Fakültesi;SAY;%25 İndirimli;68;0;68;68;0;68;0;100;3;3;438.088;87.6
200210343;Mühendislik Fakültesi;SAY;Burslu;8;0;8;8;0;8;0;100;0;0;444.742;88.9
